,ship_key,call_sign,speed,year_built,length,width,tonnage,engine_type,mmsi,ship_name,ship_type
2655,2655,V7Z17,26,2018,221.0,36.0,102127.0,diesel/electric,400079900,SEA TIGER,Oil tanker
2656,2656,WY202,23,2010,212.0,36.0,85381.0,electric,739842585,STAVANGER PIONEER,Oil tanker
2657,2657,V9TML,20,2011,100.0,17.0,28044.0,gasoline,606714628,ENDEAVOUR II,Chemical tanker
2658,2658,WYRS1,22,2017,358.0,45.0,276213.0,diesel/electric,736575415,MSXT HERA,Bulk carrier
2659,2659,PY6I1,26,2017,190.0,37.0,53357.0,diesel,495723256,VIVIT DUBHE,Gas carrier
2660,2660,20ZYR,19,2016,343.0,50.0,116727.0,diesel/electric,437598791,WORLD EXPLORER,Passenger ship
2661,2661,8CQIO,25,2010,324.0,49.0,347673.0,diesel/electric,794544698,PLANA,Bulk carrier
2662,2662,L5831,22,2016,321.0,42.0,381549.0,electric,426182705,MIDJUR,Bulk carrier
2663,2663,D35KP,18,2014,328.0,39.0,231139.0,diesel/electric,276610294,BUZLUDJA,Bulk carrier
2664,2664,YO9VL,21,2006,349.0,34.0,233084.0,gasoline,576416937,MALYOVITSA,Bulk carrier
2665,2665,B67E6,22,2015,230.0,30.0,64583.0,gasoline,293761333,MARLIN SANTORINI,Oil tanker
2666,2666,9K0BY,26,2018,226.0,37.0,69401.0,diesel,689954432,MARLIN SICILY,Oil tanker
2667,2667,678US,23,2019,239.0,35.0,102004.0,diesel,205583113,MARLIN SOMERSET,Oil tanker
2668,2668,OQCDG,20,2009,206.0,35.0,72370.0,gasoline,308693671,MARLIN SARDINIA,Oil tanker
2669,2669,FDJ2J,20,2016,363.0,40.0,335522.0,diesel,381000357,PACIFIC ANOUK,Bulk carrier
2670,2670,JST1H,18,2019,331.0,40.0,215114.0,lng,738149739,PACIFIC SARAH,Bulk carrier
2671,2671,XF0O5,19,2006,331.0,34.0,389837.0,diesel,397692775,PACIFIC MYRA,Bulk carrier
2672,2672,GWOBQ,23,2019,361.0,32.0,267311.0,diesel,627031219,VILLA DESTE,Bulk carrier
2673,2673,3ALGH,23,2018,337.0,39.0,382541.0,diesel,532788498,INTERCEPTOR,Bulk carrier
2674,2674,RDT1C,23,2005,340.0,46.0,399983.0,lng,757627161,SALT LAKE,Bulk carrier
2675,2675,T7XE9,24,2004,237.0,30.0,96197.0,diesel,410969158,TORM SUCCESS,Oil tanker
2676,2676,PF1EE,19,2010,201.0,36.0,57846.0,diesel/electric,504210243,TORM SOLUTION,Oil tanker
2677,2677,PK0ZV,24,2018,226.0,34.0,110832.0,electric,600647598,TORM STRONG,Oil tanker
2678,2678,RX5XE,21,2004,349.0,43.0,337212.0,diesel,246300113,SARITA,Bulk carrier
2679,2679,TWBEL,21,2007,360.0,49.0,393630.0,diesel/electric,404809106,BW NARA,Bulk carrier
2680,2680,M7XIR,25,2011,361.0,45.0,376089.0,gasoline,281466144,NAVIOS GEMINI,Bulk carrier
2681,2681,CVO3I,25,2014,92.0,20.0,15840.0,diesel,302913022,AVON,Chemical tanker
2682,2682,ARLZK,18,2012,327.0,47.0,347424.0,diesel/electric,222705166,PREDATOR,Bulk carrier
2683,2683,0E4SZ,23,2010,344.0,34.0,319082.0,lng,411415049,BW MATSUYAMA,Bulk carrier
2684,2684,96D4D,21,2014,346.0,49.0,239671.0,diesel/electric,220402665,BW OSAKA,Bulk carrier
2685,2685,KU5VI,23,2015,161.0,29.0,16521.0,diesel,401347878,COOL EXPRESS,Refrigerated cargo carrier
2686,2686,9UBOK,25,2005,163.0,23.0,17301.0,diesel,362185537,COOL EXPLORER,Refrigerated cargo carrier
2687,2687,6UV55,26,2004,333.0,36.0,371112.0,lng,434730461,NEW NOBLE,Bulk carrier
2688,2688,UUJ48,18,2018,338.0,42.0,331479.0,gasoline,272887467,OREGON HARMONY,Bulk carrier
2689,2689,BVHW9,18,2019,336.0,46.0,245185.0,lng,371299100,SEATTLE HARMONY,Bulk carrier
2690,2690,F8WDU,24,2004,327.0,41.0,345590.0,diesel,284779444,GEORGIA HARMONY,Bulk carrier
2691,2691,05RBY,22,2008,348.0,43.0,344877.0,diesel/electric,616728659,AM SHRADDHA,Bulk carrier
2692,2692,5IXSE,24,2010,333.0,47.0,278552.0,gasoline,700233616,CASSIOPEIA OCEAN,Bulk carrier
2693,2693,Q8DFR,25,2009,334.0,34.0,347006.0,diesel,453605249,XIN MAY,Bulk carrier
2694,2694,LJOIU,22,2007,332.0,35.0,241334.0,gasoline,279616687,WANG MAY,Bulk carrier
2695,2695,0TV76,22,2011,111.0,17.0,18310.0,lng,329883477,HYDRA,Chemical tanker
2696,2696,FUAWX,26,2003,109.0,15.0,12790.0,gasoline,593292625,SEDNA,Chemical tanker
2697,2697,LIGWB,18,2011,297.0,33.0,211142.0,lng,274954586,ZHONG YUAN HAI YUN KAI TUO,General cargo ship
2698,2698,D2ZX2,20,2007,316.0,44.0,229497.0,gasoline,308621521,ZHONG YUAN HAI YUN CHUANG XIN,General cargo ship
2699,2699,5R6JK,22,2011,127.0,19.0,16202.0,lng,621494935,THUN LUNDY,Chemical tanker
2700,2700,M534D,21,2004,201.0,34.0,110759.0,lng,689522907,ESTEEM ASTRO,Oil tanker
2701,2701,IAO4Q,26,2018,329.0,47.0,325759.0,electric,702562572,GREEN K-MAX 1,Bulk carrier
2702,2702,SWVJX,22,2004,332.0,40.0,232717.0,lng,436937662,GREEN K-MAX 2,Bulk carrier
2703,2703,GPTDX,24,2010,341.0,41.0,241487.0,electric,553788383,GREEN K-MAX 3,Bulk carrier
2704,2704,SVBSV,26,2012,361.0,45.0,245652.0,electric,555243968,GREEN K-MAX 4,Bulk carrier
2705,2705,XUJCY,18,2004,118.0,17.0,32918.0,lng,260292229,BALT FLOT 18,Chemical tanker
2706,2706,Q8EU1,22,2010,221.0,31.0,55734.0,gasoline,310611189,STI LOBELIA,Oil tanker
2707,2707,4WCVT,19,2004,234.0,37.0,65168.0,lng,318399808,STI LILY,Oil tanker
2708,2708,T65FX,26,2017,237.0,31.0,84817.0,diesel,264986036,STI LAVENDER,Oil tanker
2709,2709,4M0TY,23,2010,355.0,48.0,285171.0,diesel,263156639,LOWLANDS COURAGE,Bulk carrier
2710,2710,HCQXU,18,2009,365.0,33.0,224445.0,electric,588698123,FEDERAL MONTREAL,Bulk carrier
2711,2711,0CDZL,25,2016,364.0,38.0,244382.0,electric,403211763,ULTRA INITIATOR,Bulk carrier
2712,2712,TBW5F,18,2006,344.0,44.0,296771.0,gasoline,241075635,WESTERN TOKYO,Bulk carrier
2713,2713,FLPTR,18,2009,336.0,39.0,233021.0,gasoline,733722507,WESTERN SANTIAGO,Bulk carrier
2714,2714,7W4P4,18,2010,333.0,49.0,353589.0,diesel,696431791,PORT OSAKA,Bulk carrier
2715,2715,94ZP5,20,2011,119.0,18.0,21102.0,diesel,583425796,STREAM BALTIC,Chemical tanker
2716,2716,T99YG,19,2015,130.0,19.0,34837.0,gasoline,224141735,STREAM PACIFIC,Chemical tanker
2717,2717,8O42S,26,2019,351.0,32.0,334834.0,electric,466987959,ADMIRAL SCHMIDT,Bulk carrier
2718,2718,JGM8I,21,2014,347.0,48.0,391463.0,electric,202169553,VITUS BERING,Bulk carrier
2719,2719,ZA1P9,26,2015,363.0,46.0,372559.0,diesel/electric,398869275,BULK PENINSULA,Bulk carrier
2720,2720,XTGZR,25,2005,340.0,34.0,205348.0,lng,549102989,BRIGHT FALCON,Bulk carrier
2721,2721,8A06T,25,2004,361.0,40.0,244885.0,lng,254444712,SE NICKY,Bulk carrier
2722,2722,JXSCL,18,2016,227.0,33.0,67429.0,gasoline,288556915,STAVANGER POSEIDON,Oil tanker
2723,2723,HYKKK,22,2017,216.0,37.0,266911.0,gasoline,202633823,CMA CGM CHAMPS ELYSEES,Container ship
2724,2724,WLP6E,24,1999,204.0,49.0,140844.0,gasoline,676564194,CMA CGM JACQUES SAADE,Container ship
2725,2725,WZIVR,23,2016,276.0,38.0,189886.0,diesel/electric,419586932,CMA CGM PALAIS ROYAL,Container ship
2726,2726,7SID4,23,2014,297.0,44.0,261981.0,diesel/electric,207312796,MSC MINA,Container ship
2727,2727,S1MUU,23,2003,225.0,38.0,98422.0,lng,785720526,MSC ISABELLA,Container ship
2728,2728,D42U8,18,2003,343.0,35.0,191557.0,diesel,289917291,MSC ARINA,Container ship
2729,2729,JHWAP,20,2006,199.0,50.0,264036.0,gasoline,536712263,MSC NELA,Container ship
2730,2730,QPA9R,18,2012,349.0,47.0,222254.0,electric,496817459,MSC SIXIN,Container ship
2731,2731,Q24FZ,24,2009,269.0,33.0,176703.0,gasoline,571670872,MSC GULSUN,Container ship
2732,2732,V3UH1,26,2013,329.0,37.0,209857.0,electric,607298567,MSC SAMAR,Container ship
2733,2733,YCAV8,19,1999,353.0,46.0,139211.0,diesel,449649615,MSC LENI,Container ship
2734,2734,FESDX,22,2007,268.0,37.0,236637.0,diesel/electric,422546816,MSC MIA,Container ship
2735,2735,7S8GH,18,2010,315.0,40.0,104784.0,diesel,414816733,MSC FEBE,Container ship
2736,2736,XK9RW,26,2012,266.0,35.0,276828.0,electric,484487693,MSC AMBRA,Container ship
2737,2737,FH1U7,23,2004,342.0,35.0,364839.0,gasoline,540533233,CAPTAIN HADDOCK,Bulk carrier
2738,2738,WHLP4,26,2006,320.0,40.0,312802.0,gasoline,594470227,JULIUS OLDENDORFF,Bulk carrier
2739,2739,6G0JP,24,2017,325.0,44.0,319913.0,electric,657029973,JAN OLDENDORFF,Bulk carrier
2740,2740,O6QFP,22,2019,321.0,46.0,266976.0,diesel,463869302,JOHN OLDENDORFF,Bulk carrier
2741,2741,JDMTR,18,2019,336.0,36.0,291310.0,diesel,527724913,ALEXANDRA KPN,Bulk carrier
2742,2742,GMR6G,22,2006,360.0,39.0,350141.0,lng,697439635,MARAN SPLENDOUR,Bulk carrier
2743,2743,T0TOA,24,1998,210.0,36.0,219437.0,diesel,764977178,CMA CGM ARGENTINA,Container ship
2744,2744,NAZUR,25,2008,307.0,39.0,102615.0,lng,781255622,CMA CGM MEXICO,Container ship
2745,2745,QDAR4,26,2011,297.0,44.0,118756.0,diesel/electric,621490587,CMA CGM PANAMA,Container ship
2746,2746,ZIJGF,24,2000,266.0,32.0,163936.0,diesel,560472893,CMA CGM CHILE,Container ship
2747,2747,16Y3O,23,2010,333.0,40.0,363705.0,electric,414824641,CHASSELAS,Bulk carrier
2748,2748,4PWNE,24,2013,359.0,38.0,221547.0,lng,438824888,KAVOKAMILI,Bulk carrier
2749,2749,N1740,19,2015,346.0,41.0,204299.0,diesel/electric,408764060,DARYA RAMA,Bulk carrier
2750,2750,SRUH3,21,2007,205.0,28.0,50274.0,diesel/electric,470459944,VIVIT THUBAN,Gas carrier
2751,2751,2SH4N,22,2010,198.0,36.0,54372.0,diesel,782167125,VIVIT ALTAIS,Gas carrier
2752,2752,D10T0,20,2012,352.0,32.0,338766.0,lng,445243532,UNITED SAPPHIRE,Bulk carrier
2753,2753,VHORE,25,2009,352.0,36.0,201205.0,electric,599578637,NAMURA QUEEN,Bulk carrier
2754,2754,KHMSF,20,2009,205.0,35.0,70677.0,lng,539536677,MONTE SERANTES,Oil tanker
2755,2755,X5J5V,26,2019,214.0,34.0,55123.0,diesel,406569070,MARLIN SHIKOKU,Oil tanker
2756,2756,L0UD7,26,2014,365.0,39.0,224037.0,lng,731469965,MILIN KAMAK,Bulk carrier
2757,2757,JUGSU,26,2017,333.0,37.0,348935.0,gasoline,287344085,OKOLCHITSA,Bulk carrier
2758,2758,5I5CI,19,2017,332.0,33.0,265249.0,diesel/electric,437099601,MAGNA GRAECIA,Bulk carrier
2759,2759,COS0X,19,2019,361.0,37.0,361344.0,diesel,262915765,FLORA SCHULTE,Bulk carrier
2760,2760,KI8K0,19,2004,359.0,45.0,332951.0,gasoline,768366458,FRIEDRICH SCHULTE,Bulk carrier
2761,2761,ZMD4S,18,2008,328.0,37.0,221237.0,gasoline,428354191,MSC JEWEL,Container ship
2762,2762,2GNXB,20,2005,266.0,48.0,99859.0,electric,433043566,MSC ALIYA,Container ship
2763,2763,W0GE8,20,2013,325.0,49.0,228605.0,electric,655899290,SM NEW ORLEANS,Bulk carrier
2764,2764,XBDJI,20,2010,325.0,45.0,229527.0,gasoline,409954486,SM ROBERTS BANK,Bulk carrier
2765,2765,TQQ26,18,2004,365.0,36.0,393042.0,diesel,412518563,SM HARMONY1,Bulk carrier
2766,2766,3UKSD,22,2019,340.0,32.0,294418.0,lng,542064932,GOLDEN CHAMPION,Bulk carrier
2767,2767,DZ7FT,25,2006,229.0,34.0,95625.0,diesel,709687741,SEAFAITH,Oil tanker
2768,2768,94TV8,26,2005,223.0,33.0,117667.0,lng,740448047,SEAVELVET,Oil tanker
2769,2769,1AF73,26,2011,205.0,36.0,80635.0,electric,566692602,YUAN HUA YANG,Oil tanker
2770,2770,FS46I,25,2015,216.0,33.0,75772.0,electric,434746623,YUAN DONG HAI,Oil tanker
2771,2771,CVDGB,25,2006,332.0,38.0,325014.0,electric,280494010,KASTOR,Bulk carrier
2772,2772,Y48JD,18,2014,207.0,32.0,81997.0,diesel,396649632,VERNADSKY PROSPECT,Oil tanker
2773,2773,8ULVP,19,2012,226.0,31.0,84876.0,diesel,421389709,SAMUEL PROSPECT,Oil tanker
2774,2774,4LSZR,24,2019,332.0,33.0,380631.0,diesel/electric,444921748,SOCRATES GRAECIA,Bulk carrier
2775,2775,QQMDQ,21,2005,101.0,19.0,33622.0,diesel,759974810,LARGO CALIFORNIA,Chemical tanker
2776,2776,NGQ8I,22,2013,339.0,34.0,210932.0,electric,670403728,JACOB OLDENDORFF,Bulk carrier
2777,2777,607YO,26,2007,262.0,38.0,33890.0,lng,766548152,GLOBAL ENERGY,LNG carrier
2778,2778,2ZIG5,21,2016,223.0,37.0,69217.0,diesel,632815600,FRONT SAMARA,Oil tanker
2779,2779,BKC01,21,2005,209.0,42.0,227845.0,gasoline,596287005,CMA CGM KOUROU,Container ship
2780,2780,266QS,25,2001,221.0,32.0,116191.0,diesel,577826120,DOUCE FRANCE,Container ship
2781,2781,55SMQ,18,2007,225.0,31.0,69123.0,lng,286667796,NISSOS RHENIA,Oil tanker
2782,2782,7W7MJ,22,2011,187.0,19.0,62489.0,diesel,486561411,LA SEINE,Gas carrier
2783,2783,RN4NJ,25,2013,199.0,33.0,64553.0,diesel,291682049,AMBERJACK LNG,Gas carrier
2784,2784,R09UE,23,2001,212.0,20.0,51822.0,gasoline,452250744,BONITO LNG,Gas carrier
2785,2785,TZDDI,20,2016,354.0,46.0,316970.0,diesel,477204728,LEM GLADIOLUS,Bulk carrier
2786,2786,Z0J23,19,2017,220.0,32.0,120562.0,diesel,200722367,YUAN LIAN WAN,Oil tanker
2787,2787,M7VIO,20,2012,356.0,41.0,240974.0,electric,284363827,HOUSTON HARMONY,Bulk carrier
2788,2788,XOIRM,20,2008,211.0,36.0,78509.0,diesel,330050809,YUAN HE WAN,Oil tanker
2789,2789,9TNOJ,19,2013,326.0,35.0,205353.0,lng,534448086,LA LUNA,Bulk carrier
2790,2790,FEX6O,18,2008,358.0,32.0,265407.0,electric,396071765,LEMAN TRADER,Bulk carrier
2791,2791,UQEOF,25,2008,347.0,36.0,273906.0,lng,514246878,AQUAVITA AIM,Bulk carrier
2792,2792,1WY55,22,2017,320.0,37.0,385780.0,diesel,495951200,AQUAVITA AIR,Bulk carrier
2793,2793,QVIZQ,24,2019,357.0,33.0,370612.0,electric,528285241,TEXAS HARMONY,Bulk carrier
2794,2794,E3LXV,20,2010,334.0,45.0,279775.0,gasoline,535415954,PORT IMABARI,Bulk carrier
2795,2795,CL3MV,21,2010,350.0,40.0,219868.0,lng,734252251,MEDI OSAKA,Bulk carrier
2796,2796,ZXVFW,22,2016,332.0,40.0,213801.0,lng,319691230,SE CARDI,Bulk carrier
2797,2797,FYJ70,19,1998,315.0,47.0,125780.0,gasoline,615457558,ZHONG YUAN HAI YUN JIN QU,General cargo ship
2798,2798,ECLQR,24,2006,353.0,32.0,246614.0,lng,774478853,KOBAYASHI MARU,Bulk carrier
2799,2799,8XHJZ,19,2011,239.0,31.0,116193.0,diesel,795418196,FRONT SPARTA,Oil tanker
2800,2800,O14X4,23,2009,118.0,16.0,28587.0,gasoline,555870839,CHEMICAL CONTENDER,Chemical tanker
2801,2801,JB5Q2,20,2013,208.0,36.0,71883.0,diesel,735015164,SEAGALAXY,Oil tanker
2802,2802,WBFKX,18,2005,361.0,39.0,240683.0,diesel,753556070,NIGHTSKY,Bulk carrier
2803,2803,N601W,22,2019,327.0,48.0,337452.0,diesel/electric,407218588,BBG TIESHAN,Bulk carrier
2804,2804,W9W6Q,23,2011,363.0,36.0,333369.0,electric,791116970,BBG GUIGANG,Bulk carrier
2805,2805,PR6GJ,21,2015,240.0,31.0,96924.0,electric,431989085,YUAN KUN YANG,Oil tanker
2806,2806,BXQ7U,21,2013,365.0,45.0,330080.0,diesel/electric,449881910,SEACON SHANGHAI,Bulk carrier
2807,2807,BCXZE,24,2018,325.0,43.0,310229.0,electric,765139723,SSI SPLENDID,Bulk carrier
2808,2808,V241B,18,2018,361.0,32.0,371390.0,gasoline,747132038,SSI PRIVILEGE,Bulk carrier
2809,2809,LAWA2,20,2017,327.0,34.0,329787.0,diesel/electric,473724866,YASA VENUS,Bulk carrier
2810,2810,EJJWN,25,2014,365.0,46.0,367797.0,gasoline,791817732,YASA MARS,Bulk carrier
2811,2811,X5WSC,22,2011,107.0,21.0,8010.0,gasoline,392855386,ALF POLLAK,Ro-ro ship
2812,2812,FN7J4,24,2007,135.0,29.0,38080.0,diesel,633411914,MARIA GRAZIA ONORATO,Ro-ro ship
2813,2813,URYY8,21,2004,217.0,36.0,274206.0,lng,389828708,MAERSK HUACHO,Container ship
2814,2814,JPLV3,23,2010,307.0,44.0,274839.0,diesel/electric,616701851,MAERSK HOUSTON,Container ship
2815,2815,XURZU,25,2009,224.0,31.0,86118.0,diesel/electric,398553444,SEA EAGLE,Oil tanker
2816,2816,WK5P3,26,2009,364.0,37.0,324203.0,electric,233250678,MSXT CATHY,Bulk carrier
2817,2817,RK5SZ,26,2014,96.0,17.0,33487.0,diesel,301363577,CLEAROCEAN MELODY,Chemical tanker
2818,2818,UMS50,26,2005,93.0,17.0,12149.0,electric,605130155,CLEAROCEAN MARVEL,Chemical tanker
2819,2819,A23DF,23,2006,105.0,17.0,29824.0,lng,620319854,CLEAROCEAN MAGIC,Chemical tanker
2820,2820,9BYKS,21,2003,95.0,19.0,16877.0,diesel,530950794,CLEAROCEAN MIRACLE,Chemical tanker
2821,2821,052T3,23,2003,305.0,40.0,275634.0,diesel,213237817,POLA FILOFEIA,General cargo ship
2822,2822,ENTU4,22,1996,342.0,41.0,137954.0,gasoline,500335945,POLA SOFIA,General cargo ship
2823,2823,207FB,20,2017,306.0,33.0,241815.0,diesel,410388179,POLA FEODOSIA,General cargo ship
2824,2824,F5UDL,19,1996,324.0,38.0,184277.0,diesel,357872934,POLA FIVA,General cargo ship
2825,2825,UHCG8,18,2004,351.0,41.0,387111.0,lng,524855117,DESERT GRACE,Bulk carrier
2826,2826,1OEUU,24,2011,342.0,44.0,330747.0,diesel,550117691,JAL MURARI,Bulk carrier
2827,2827,1SNPA,23,2010,144.0,21.0,52614.0,electric,386257966,GAS AL MUBARAKIAH,Gas carrier
2828,2828,8BQG1,21,2019,361.0,49.0,294969.0,diesel/electric,738168293,KASSIOPI. GR,Bulk carrier
2829,2829,E7OAK,23,2014,352.0,48.0,239466.0,gasoline,377732863,KENDRA OLDENDORFF,Bulk carrier
2830,2830,297DD,20,2012,344.0,42.0,394313.0,gasoline,527931464,KASPAR OLDENDORFF,Bulk carrier
2831,2831,QMG6Y,18,2012,297.0,38.0,31635.0,electric,627515164,SCF LA PEROUSE,LNG carrier
2832,2832,UY751,20,2008,219.0,32.0,101728.0,electric,618067261,TORM ELISE,Oil tanker
2833,2833,3PX2C,26,2010,215.0,32.0,61794.0,lng,256616028,TORM ELIZABETH,Oil tanker
2834,2834,7A945,24,2016,347.0,49.0,262761.0,diesel,789040884,LMZ FRANCISCO,Bulk carrier
2835,2835,UTOTR,23,2009,277.0,38.0,41978.0,diesel,704804937,GAS AGILITY,LNG carrier
2836,2836,PPNF5,21,2012,203.0,31.0,115386.0,electric,454459551,CLEAROCEAN AJAX,Oil tanker
2837,2837,BZQJI,22,2006,228.0,31.0,126678.0,lng,733535764,CLEAROCEAN APOLLON,Oil tanker
2838,2838,S8ZIA,26,2000,334.0,40.0,217327.0,diesel,347806106,POLA ANATOLIA,General cargo ship
2839,2839,LUAVD,21,2018,315.0,43.0,140450.0,diesel/electric,792851623,POLA ANFISA,General cargo ship
2840,2840,PMYPN,19,2018,335.0,44.0,395296.0,gasoline,520677678,ANSHUN,Bulk carrier
2841,2841,JPXPI,21,2016,341.0,45.0,271282.0,lng,603032825,ROYAL KALEIDO,Bulk carrier
2842,2842,33X4S,18,2010,341.0,46.0,385264.0,diesel,322870242,ROYAL NEPTUNE,Bulk carrier
2843,2843,HTOD4,26,2019,97.0,16.0,19357.0,gasoline,776756511,CB ADRIATIC,Chemical tanker
2844,2844,32FNW,24,2009,122.0,17.0,10871.0,diesel/electric,349707354,CB BALTIC,Chemical tanker
2845,2845,7WIWE,20,2014,94.0,20.0,9152.0,lng,755937277,CB CARIBIC,Chemical tanker
2846,2846,1FMA9,26,2017,117.0,19.0,6693.0,electric,281546557,CB PACIFIC,Chemical tanker
2847,2847,YVP16,23,2001,220.0,34.0,62544.0,diesel,290720232,QOGIR,Gas carrier
2848,2848,LHYXA,18,2017,230.0,32.0,106306.0,diesel/electric,696853238,C. GUARDIAN,Oil tanker
2849,2849,1BL05,22,1997,342.0,36.0,238118.0,gasoline,707707792,ARKLOW ABBEY,General cargo ship
2850,2850,3L82I,24,2017,311.0,33.0,110758.0,gasoline,588568181,ARKLOW ACCORD,General cargo ship
2851,2851,JLE9F,23,2005,328.0,44.0,243665.0,lng,659512637,ARKLOW ACE,General cargo ship
2852,2852,0BF96,18,1998,340.0,40.0,107012.0,lng,444231691,ARKLOW ARCHER,General cargo ship
2853,2853,2QUQE,24,2009,353.0,47.0,372496.0,diesel/electric,497389519,JENS OLDENDORFF,Bulk carrier
2854,2854,46LR2,24,2017,340.0,36.0,380034.0,electric,506972652,JONAS OLDENDORFF,Bulk carrier
2855,2855,OIN3U,20,2009,362.0,45.0,220979.0,gasoline,282906151,AKMI,Bulk carrier
2856,2856,T9LMK,21,2008,206.0,36.0,58311.0,lng,577985261,SEA EMERALD,Oil tanker
2857,2857,6O4L4,25,2000,149.0,22.0,50130.0,lng,649311711,WINNIPEG,Gas carrier
2858,2858,LJ7ZN,25,1999,221.0,19.0,60004.0,diesel,243024010,YUKON,Gas carrier
2859,2859,TH3CQ,19,2019,349.0,33.0,365519.0,diesel/electric,247889190,IZUMO HERMES,Bulk carrier
2860,2860,Z60S7,20,2016,343.0,51.0,166789.0,diesel/electric,298844448,LE BELLOT,Passenger ship
2861,2861,UQ4HY,22,2017,344.0,56.0,221191.0,electric,485813892,LE JACQUES CARTIER,Passenger ship
2862,2862,P7502,19,2007,327.0,48.0,302181.0,lng,514102391,DIONISIS,Bulk carrier
2863,2863,A5OFY,19,2005,347.0,42.0,235824.0,diesel/electric,421955355,SANTA TERESA,Bulk carrier
2864,2864,U4GTX,19,2017,323.0,47.0,290873.0,lng,636230175,JORITA,Bulk carrier
2865,2865,QV3B0,26,2018,335.0,41.0,351248.0,lng,287837690,AOM SVEVA,Bulk carrier
2866,2866,5YQK8,26,2004,349.0,44.0,208437.0,lng,463657032,HARRIET P,Bulk carrier
2867,2867,COELJ,21,2005,354.0,48.0,316657.0,electric,472461926,MALENA,Bulk carrier
2868,2868,YEYOM,19,2012,342.0,35.0,360699.0,electric,221188967,NAVIOS URANUS,Bulk carrier
2869,2869,TRSUF,24,2012,353.0,32.0,279685.0,diesel,598404026,MARKET PORTER,Bulk carrier
2870,2870,O8KH1,19,2011,344.0,46.0,381828.0,diesel/electric,473353574,NAVIOS HERAKLES I,Bulk carrier
2871,2871,KIJTI,26,2010,158.0,28.0,63115.0,gasoline,590158685,DOM EXPLORER,Gas carrier
2872,2872,SWQPK,19,2019,235.0,32.0,106285.0,electric,232767370,MINERVA KALLISTO,Oil tanker
2873,2873,1D53G,24,2006,350.0,37.0,275158.0,diesel/electric,665555097,BOLICHE,Bulk carrier
2874,2874,SJC4P,23,2018,328.0,34.0,343516.0,diesel,233404738,ULTRA INCAHUASI,Bulk carrier
2875,2875,OU902,22,2004,353.0,33.0,257989.0,gasoline,276585404,TING MAY,Bulk carrier
2876,2876,MUW4S,21,2011,92.0,20.0,30005.0,diesel/electric,749122731,NAVIG8 GOAL,Chemical tanker
2877,2877,2D01R,22,2003,93.0,16.0,22449.0,lng,222949695,NAVIG8 GAUNTLET,Chemical tanker
2878,2878,XQIWZ,19,2009,118.0,17.0,5739.0,lng,464930069,NAVIG8 GLADIATOR,Chemical tanker
2879,2879,KILGF,24,2007,114.0,20.0,17325.0,electric,267930505,NAVIG8 GRATITUDE,Chemical tanker
2880,2880,Q2ERU,18,2017,123.0,16.0,28216.0,diesel,370557477,SEA ELEPHANT,Chemical tanker
2881,2881,2DFGR,25,2015,235.0,32.0,60903.0,lng,520115877,NAVIG8 PERSEVERANCE,Oil tanker
2882,2882,58SAK,24,2012,210.0,31.0,100961.0,lng,522368630,NAVIG8 PASSION,Oil tanker
2883,2883,3KMZT,24,2017,206.0,31.0,109044.0,diesel,357317362,AURVIKEN,Oil tanker
2884,2884,53P3V,26,2011,337.0,43.0,211648.0,diesel,306025556,BULK MUSTIQUE,Bulk carrier
2885,2885,4R4FM,21,2018,365.0,49.0,221256.0,electric,689493763,STAR GAIA,Bulk carrier
2886,2886,ZK805,24,2013,320.0,37.0,343432.0,diesel,629073825,NORD MADEIRA,Bulk carrier
2887,2887,HSZLJ,20,2007,330.0,34.0,346493.0,gasoline,544313702,NORD MAMORE,Bulk carrier
2888,2888,EWDGV,24,2017,333.0,43.0,333322.0,diesel,651615448,ANNABEL L,Bulk carrier
2889,2889,JU7K8,21,2000,144.0,33.0,57989.0,lng,490097773,FUTURE DIAMOND,Gas carrier
2890,2890,TIYOK,24,2018,327.0,35.0,398577.0,gasoline,656180732,CSSC CAPE TOWN,Bulk carrier
2891,2891,6EK6L,21,2016,321.0,40.0,240043.0,diesel,734688097,CSSC AMSTERDAM,Bulk carrier
2892,2892,JZD6N,23,2006,115.0,20.0,10685.0,lng,211370466,SALTSTRAUM,Chemical tanker
2893,2893,36Z4S,24,2019,112.0,17.0,18373.0,diesel,634963411,SYDSTRAUM,Chemical tanker
2894,2894,0FGDS,19,2014,127.0,15.0,21949.0,electric,282289902,STI MAESTRO,Chemical tanker
2895,2895,4UJP7,24,2007,99.0,19.0,34770.0,electric,524918226,STI MIGHTY,Chemical tanker
2896,2896,F4ESX,21,2004,343.0,33.0,370956.0,diesel,622368470,MOHICAN,Bulk carrier
2897,2897,OS2EO,21,2014,279.0,43.0,26695.0,diesel/electric,493877897,TRAIANO KNUTSEN,LNG carrier
2898,2898,XHBMR,26,2018,228.0,34.0,100205.0,electric,221337298,TORM SUBLIME,Oil tanker
2899,2899,AZPKG,20,2019,236.0,30.0,129524.0,diesel/electric,499169353,TORM STELLAR,Oil tanker
2900,2900,YW58E,24,2017,338.0,41.0,359292.0,diesel/electric,644469576,FEDRA. GR,Bulk carrier
2901,2901,SG8OQ,22,2004,361.0,32.0,224710.0,lng,370415771,WESTERN MOSCOW,Bulk carrier
2902,2902,A6Y7G,18,2013,322.0,39.0,356554.0,gasoline,774845865,CANADIAN BULKER,Bulk carrier
