ship_key,ship_name,ship_type,call_sign,speed,year_built,length,width,tonnage,engine_type,mmsi
2561,SBI LYNX,Bulk carrier,W7EOB,24,2017,361.0,35.0,205943.0,gasoline,573836485
2562,IONIAN STAR,Chemical tanker,HRXQ4,21,2018,126.0,20.0,12445.0,diesel/electric,344462449
2563,AEGEAN STAR,Chemical tanker,LOFQH,23,2004,120.0,18.0,23416.0,lng,225073299
2564,THUN LIDKOPING,Chemical tanker,X8S8K,21,2015,104.0,18.0,5554.0,gasoline,799018741
2565,THUN LONDON,Chemical tanker,9BV23,23,2018,96.0,18.0,30338.0,lng,337391445
2566,THUN LIVERPOOL,Chemical tanker,6VJKX,24,2007,119.0,15.0,7428.0,lng,328056937
2567,THUN LIFFEY,Chemical tanker,EVHB4,23,2014,115.0,16.0,12013.0,diesel,743980569
2568,BALT FLOT 16,Chemical tanker,06ZX0,22,2003,112.0,20.0,30834.0,lng,287941156
2569,CASPIAN SEA,Oil tanker,NPWQ1,22,2014,206.0,37.0,58458.0,gasoline,641660642
2570,TYRRHENIAN SEA,Oil tanker,LQAZT,18,2019,221.0,36.0,59103.0,diesel/electric,266267163
2571,NEPTUNE M,Oil tanker,YBX4A,24,2007,236.0,32.0,51617.0,electric,518075904
2572,ARCTOS,Oil tanker,PCR6Y,19,2016,225.0,37.0,87289.0,electric,593132551
2573,AQUILA L,Oil tanker,W2JQL,25,2010,206.0,37.0,58211.0,lng,565940558
2574,STI MAGIC,Oil tanker,TZP8A,20,2006,225.0,34.0,76025.0,diesel/electric,505412381
2575,STI MYSTERY,Chemical tanker,KYPJG,25,2019,123.0,17.0,31155.0,gasoline,323482629
2576,STI MARVEL,Oil tanker,ZY4A2,18,2007,224.0,32.0,77323.0,gasoline,696780883
2577,STI MAGNETIC,Oil tanker,0PVKG,23,2015,208.0,31.0,107705.0,diesel/electric,588701284
2578,SUNRISE RAY,Chemical tanker,JTFA1,26,2008,101.0,17.0,11359.0,electric,663966650
2579,STREAM ATLANTIC,Chemical tanker,SE31W,21,2011,109.0,16.0,16206.0,diesel/electric,224400787
2580,FAIRCHEM THRESHER,Chemical tanker,KIEV3,24,2013,125.0,19.0,6983.0,lng,252296849
2581,FAIRCHEM COPPER,Chemical tanker,VNKS1,19,2014,91.0,16.0,25959.0,lng,768772857
2582,FAIRCHEM TIGER,Chemical tanker,ITNKG,18,2007,125.0,16.0,12512.0,electric,608981125
2583,MOSTRAUM,Chemical tanker,B0KOB,19,2013,124.0,18.0,6316.0,electric,302576969
2584,VIKSTRAUM,Chemical tanker,0K4WS,24,2007,112.0,20.0,13511.0,diesel,359117968
2585,CAP PORT ARTHUR,Oil tanker,GMGEL,19,2019,227.0,33.0,111756.0,diesel/electric,312652256
2586,NAVIG8 PRIDE LHJ,Oil tanker,DHU13,22,2010,217.0,36.0,69033.0,diesel,777364022
2587,ICDAS-5,General cargo ship,YLOA8,19,1999,314.0,44.0,100651.0,lng,799049899
2588,CSSC HE MEI,Bulk carrier,BADC4,20,2011,324.0,49.0,358704.0,diesel/electric,537232158
2589,VOGE SOPHIE,Bulk carrier,E1HX3,25,2007,329.0,34.0,368803.0,electric,589456725
2590,SEA EAGLE,Bulk carrier,11X6M,23,2008,350.0,42.0,215803.0,diesel,241117040
2591,HAFNIA SHANGHAI,Oil tanker,FCA9D,18,2009,239.0,34.0,51094.0,diesel,671001449
2592,AMPHION,Oil tanker,UJPDK,19,2007,209.0,31.0,105090.0,diesel/electric,484586919
2593,AMYNTAS,Oil tanker,QXZMH,25,2005,217.0,35.0,98030.0,electric,661556521
2594,ANDRONIKOS,Oil tanker,8SGRD,21,2017,233.0,31.0,92865.0,diesel/electric,256492006
2595,KHK EMPRESS,Oil tanker,G94RY,20,2015,202.0,30.0,78237.0,gasoline,216508917
2596,ARIZONA LADY,Oil tanker,DTHYL,18,2013,202.0,33.0,113818.0,lng,676931837
2597,SPETSES LADY,Oil tanker,V6GE1,23,2019,231.0,35.0,62718.0,diesel/electric,739187795
2598,SIXTINE,Ro-ro ship,Q5XLJ,24,2019,141.0,17.0,9763.0,lng,513379392
2599,HERMINE,Ro-ro ship,K2VI0,23,2013,163.0,35.0,3678.0,lng,347593833
2600,ELANDRA MAPLE,Chemical tanker,RM3PJ,19,2012,93.0,15.0,14173.0,diesel/electric,543726512
2601,ADRIANO KNUTSEN,LNG carrier,FMSAV,22,2003,257.0,36.0,18087.0,diesel,509047814
2602,NAVIG8 PRECISION,Oil tanker,V1RU6,21,2013,218.0,37.0,82681.0,diesel/electric,534540952
2603,NAVIG8 PRESTIGE JKB,Oil tanker,265TV,21,2018,228.0,37.0,97260.0,diesel/electric,617680337
2604,NORD SANTIAGO,Bulk carrier,EMPVL,25,2011,355.0,35.0,275639.0,diesel,466858885
2605,NORD ANNAPOLIS,Bulk carrier,I1KOJ,20,2018,321.0,38.0,213240.0,lng,661607990
2606,WESTERN DONCASTER,Bulk carrier,BV299,20,2010,341.0,44.0,363788.0,diesel/electric,475895894
2607,GREEN GEM,Bulk carrier,7X5X4,25,2013,360.0,44.0,372115.0,diesel/electric,350147962
2608,OLYMPIC LYRA,Oil tanker,E8VQ5,25,2014,240.0,33.0,109157.0,diesel/electric,343026605
2609,FRONT SAVANNAH,Oil tanker,GEMN5,18,2004,205.0,32.0,100269.0,gasoline,304010838
2610,FRONT SUEZ,Oil tanker,HKR5P,20,2010,211.0,33.0,80844.0,diesel,544340381
2611,FRONT SANTIAGO,Oil tanker,CS6VS,25,2018,205.0,33.0,95687.0,gasoline,705914466
2612,FRONT SEOUL,Oil tanker,Z9OB1,20,2011,226.0,32.0,126634.0,gasoline,249007602
2613,FRONT SINGAPORE,Oil tanker,49H4B,25,2008,211.0,34.0,94572.0,electric,709955961
2614,FRONT SHANGHAI,Oil tanker,8ROY4,18,2014,238.0,32.0,115901.0,lng,743848040
2615,FRONT SILKEBORG,Oil tanker,9ZIY5,22,2013,232.0,30.0,112995.0,diesel,396477234
2616,VENUS HARMONY,Bulk carrier,FQFWO,21,2006,336.0,35.0,356316.0,diesel/electric,343775142
2617,BERGE TARANAKI,Bulk carrier,2A86V,20,2008,348.0,43.0,250066.0,gasoline,730402083
2618,EARTH HARMONY,Bulk carrier,6NYDC,24,2019,356.0,32.0,300317.0,diesel/electric,705840295
2619,ADRIENNE,Bulk carrier,N25KN,19,2017,325.0,44.0,256869.0,lng,386891644
2620,CRUDEMED,Oil tanker,UHBWW,18,2017,217.0,30.0,108795.0,diesel/electric,378152548
2621,CRUDESUN,Oil tanker,PVZMM,21,2008,210.0,34.0,85088.0,diesel/electric,627887661
2622,SARA LEADER,Vehicle carrier,QWHRI,18,2002,130.0,20.0,23831.0,lng,472984265
2623,MONOCEROS LEADER,Vehicle carrier,JQOS5,24,2018,171.0,32.0,19968.0,diesel,350673693
2624,HOLLANDIA SEAWAYS,Ro-ro ship,IJRFW,22,2018,117.0,18.0,25335.0,electric,666486989
2625,HUMBRIA SEAWAYS,Ro-ro ship,HG835,22,2014,122.0,35.0,29403.0,diesel,386210721
2626,NIAGARA HIGHWAY,Vehicle carrier,9NJXD,26,2004,178.0,33.0,22336.0,gasoline,500602336
2627,CMB RUBENS,Bulk carrier,QC5XP,19,2009,364.0,36.0,346544.0,electric,225703387
2628,NICON FUTURE,Bulk carrier,6FENU,23,2005,332.0,42.0,246222.0,electric,727870448
2629,NICON FORTUNE,Bulk carrier,Z6020,22,2012,326.0,40.0,344014.0,lng,463068010
2630,FEDERAL IBUKI,Bulk carrier,NENKF,26,2004,355.0,44.0,229266.0,gasoline,766342210
2631,EVER GOVERN,Container ship,SHKYR,20,2002,191.0,39.0,224877.0,lng,361685935
2632,EVER GREET,Container ship,M64TP,25,2019,172.0,40.0,234601.0,diesel/electric,204569507
2633,AM KIRTI,Bulk carrier,29M8V,20,2011,352.0,45.0,327954.0,gasoline,577926846
2634,NORD VANQUISH,Chemical tanker,WBPQG,19,2012,121.0,19.0,8733.0,diesel/electric,696043390
2635,CRYSTAL ANGEL,Gas carrier,4975D,19,1996,139.0,30.0,64897.0,gasoline,618647889
2636,MARLIN MODEST,Oil tanker,TOPR5,26,2016,209.0,37.0,107927.0,diesel/electric,692991935
2637,MARLIN MAVERICK,Chemical tanker,AA785,19,2004,129.0,17.0,29737.0,gasoline,608776363
2638,STI MIRACLE,Chemical tanker,56MTC,18,2015,98.0,16.0,34093.0,gasoline,418040994
2639,NAVIG8 GRACE,Chemical tanker,MQJ95,25,2013,125.0,20.0,22733.0,diesel,752870646
2640,NAVIG8 GUARD,Chemical tanker,H032A,23,2008,128.0,18.0,31775.0,diesel,662126536
2641,NAVIG8 GUIDE,Chemical tanker,V412C,24,2014,111.0,18.0,32785.0,electric,733899504
2642,PROSTAR,Oil tanker,529JT,26,2010,235.0,32.0,101439.0,electric,768104341
2643,PROSKY,Oil tanker,TP9AU,22,2018,205.0,32.0,121093.0,diesel/electric,375610999
2644,CASTARA,Oil tanker,R3819,24,2011,223.0,35.0,67727.0,electric,607037044
2645,LNG DUBHE,LNG carrier,QH6J7,20,2008,273.0,42.0,43318.0,gasoline,521577295
2646,LNG MERAK,LNG carrier,D7BDG,20,2017,267.0,36.0,11050.0,gasoline,374684406
2647,LNG PHECDA,LNG carrier,FYR3A,20,2016,284.0,36.0,33503.0,diesel,213068868
2648,LNG MEGREZ,LNG carrier,XO0C5,19,2008,267.0,38.0,23191.0,gasoline,466259731
2649,ELANDRA REDWOOD,Chemical tanker,E6912,22,2019,103.0,15.0,11848.0,gasoline,502303305
2650,ELANDRA WILLOW,Chemical tanker,RN6TZ,21,2011,110.0,17.0,5508.0,diesel/electric,393581213
2651,KAI OLDENDORFF,Bulk carrier,Y28NR,25,2006,342.0,47.0,396566.0,gasoline,694795312
2652,CLIPPER EIRENE,Gas carrier,922JT,22,2003,220.0,32.0,63953.0,lng,650362109
2653,ELECTRA.GR,Bulk carrier,KNXKE,22,2016,320.0,47.0,335116.0,diesel/electric,640703199
2654,CHARISMA.GR,Bulk carrier,IRPF7,20,2016,351.0,40.0,318581.0,diesel/electric,353826070
2655,SEA TIGER,Oil tanker,V7Z17,26,2018,221.0,36.0,102127.0,diesel/electric,400079900
2656,STAVANGER PIONEER,Oil tanker,WY202,23,2010,212.0,36.0,85381.0,electric,739842585
2657,ENDEAVOUR II,Chemical tanker,V9TML,20,2011,100.0,17.0,28044.0,gasoline,606714628
2658,MSXT HERA,Bulk carrier,WYRS1,22,2017,358.0,45.0,276213.0,diesel/electric,736575415
2659,VIVIT DUBHE,Gas carrier,PY6I1,26,2017,190.0,37.0,53357.0,diesel,495723256
2660,WORLD EXPLORER,Passenger ship,20ZYR,19,2016,343.0,50.0,116727.0,diesel/electric,437598791
2661,PLANA,Bulk carrier,8CQIO,25,2010,324.0,49.0,347673.0,diesel/electric,794544698
2662,MIDJUR,Bulk carrier,L5831,22,2016,321.0,42.0,381549.0,electric,426182705
2663,BUZLUDJA,Bulk carrier,D35KP,18,2014,328.0,39.0,231139.0,diesel/electric,276610294
2664,MALYOVITSA,Bulk carrier,YO9VL,21,2006,349.0,34.0,233084.0,gasoline,576416937
2665,MARLIN SANTORINI,Oil tanker,B67E6,22,2015,230.0,30.0,64583.0,gasoline,293761333
2666,MARLIN SICILY,Oil tanker,9K0BY,26,2018,226.0,37.0,69401.0,diesel,689954432
2667,MARLIN SOMERSET,Oil tanker,678US,23,2019,239.0,35.0,102004.0,diesel,205583113
2668,MARLIN SARDINIA,Oil tanker,OQCDG,20,2009,206.0,35.0,72370.0,gasoline,308693671
2669,PACIFIC ANOUK,Bulk carrier,FDJ2J,20,2016,363.0,40.0,335522.0,diesel,381000357
2670,PACIFIC SARAH,Bulk carrier,JST1H,18,2019,331.0,40.0,215114.0,lng,738149739
2671,PACIFIC MYRA,Bulk carrier,XF0O5,19,2006,331.0,34.0,389837.0,diesel,397692775
2672,VILLA DESTE,Bulk carrier,GWOBQ,23,2019,361.0,32.0,267311.0,diesel,627031219
2673,INTERCEPTOR,Bulk carrier,3ALGH,23,2018,337.0,39.0,382541.0,diesel,532788498
2674,SALT LAKE,Bulk carrier,RDT1C,23,2005,340.0,46.0,399983.0,lng,757627161
2675,TORM SUCCESS,Oil tanker,T7XE9,24,2004,237.0,30.0,96197.0,diesel,410969158
2676,TORM SOLUTION,Oil tanker,PF1EE,19,2010,201.0,36.0,57846.0,diesel/electric,504210243
2677,TORM STRONG,Oil tanker,PK0ZV,24,2018,226.0,34.0,110832.0,electric,600647598
2678,SARITA,Bulk carrier,RX5XE,21,2004,349.0,43.0,337212.0,diesel,246300113
2679,BW NARA,Bulk carrier,TWBEL,21,2007,360.0,49.0,393630.0,diesel/electric,404809106
2680,NAVIOS GEMINI,Bulk carrier,M7XIR,25,2011,361.0,45.0,376089.0,gasoline,281466144
2681,AVON,Chemical tanker,CVO3I,25,2014,92.0,20.0,15840.0,diesel,302913022
2682,PREDATOR,Bulk carrier,ARLZK,18,2012,327.0,47.0,347424.0,diesel/electric,222705166
2683,BW MATSUYAMA,Bulk carrier,0E4SZ,23,2010,344.0,34.0,319082.0,lng,411415049
2684,BW OSAKA,Bulk carrier,96D4D,21,2014,346.0,49.0,239671.0,diesel/electric,220402665
2685,COOL EXPRESS,Refrigerated cargo carrier,KU5VI,23,2015,161.0,29.0,16521.0,diesel,401347878
2686,COOL EXPLORER,Refrigerated cargo carrier,9UBOK,25,2005,163.0,23.0,17301.0,diesel,362185537
2687,NEW NOBLE,Bulk carrier,6UV55,26,2004,333.0,36.0,371112.0,lng,434730461
2688,OREGON HARMONY,Bulk carrier,UUJ48,18,2018,338.0,42.0,331479.0,gasoline,272887467
2689,SEATTLE HARMONY,Bulk carrier,BVHW9,18,2019,336.0,46.0,245185.0,lng,371299100
2690,GEORGIA HARMONY,Bulk carrier,F8WDU,24,2004,327.0,41.0,345590.0,diesel,284779444
2691,AM SHRADDHA,Bulk carrier,05RBY,22,2008,348.0,43.0,344877.0,diesel/electric,616728659
2692,CASSIOPEIA OCEAN,Bulk carrier,5IXSE,24,2010,333.0,47.0,278552.0,gasoline,700233616
2693,XIN MAY,Bulk carrier,Q8DFR,25,2009,334.0,34.0,347006.0,diesel,453605249
2694,WANG MAY,Bulk carrier,LJOIU,22,2007,332.0,35.0,241334.0,gasoline,279616687
2695,HYDRA,Chemical tanker,0TV76,22,2011,111.0,17.0,18310.0,lng,329883477
2696,SEDNA,Chemical tanker,FUAWX,26,2003,109.0,15.0,12790.0,gasoline,593292625
2697,ZHONG YUAN HAI YUN KAI TUO,General cargo ship,LIGWB,18,2011,297.0,33.0,211142.0,lng,274954586
2698,ZHONG YUAN HAI YUN CHUANG XIN,General cargo ship,D2ZX2,20,2007,316.0,44.0,229497.0,gasoline,308621521
2699,THUN LUNDY,Chemical tanker,5R6JK,22,2011,127.0,19.0,16202.0,lng,621494935
2700,ESTEEM ASTRO,Oil tanker,M534D,21,2004,201.0,34.0,110759.0,lng,689522907
2701,GREEN K-MAX 1,Bulk carrier,IAO4Q,26,2018,329.0,47.0,325759.0,electric,702562572
2702,GREEN K-MAX 2,Bulk carrier,SWVJX,22,2004,332.0,40.0,232717.0,lng,436937662
2703,GREEN K-MAX 3,Bulk carrier,GPTDX,24,2010,341.0,41.0,241487.0,electric,553788383
2704,GREEN K-MAX 4,Bulk carrier,SVBSV,26,2012,361.0,45.0,245652.0,electric,555243968
2705,BALT FLOT 18,Chemical tanker,XUJCY,18,2004,118.0,17.0,32918.0,lng,260292229
2706,STI LOBELIA,Oil tanker,Q8EU1,22,2010,221.0,31.0,55734.0,gasoline,310611189
2707,STI LILY,Oil tanker,4WCVT,19,2004,234.0,37.0,65168.0,lng,318399808
2708,STI LAVENDER,Oil tanker,T65FX,26,2017,237.0,31.0,84817.0,diesel,264986036
2709,LOWLANDS COURAGE,Bulk carrier,4M0TY,23,2010,355.0,48.0,285171.0,diesel,263156639
2710,FEDERAL MONTREAL,Bulk carrier,HCQXU,18,2009,365.0,33.0,224445.0,electric,588698123
2711,ULTRA INITIATOR,Bulk carrier,0CDZL,25,2016,364.0,38.0,244382.0,electric,403211763
2712,WESTERN TOKYO,Bulk carrier,TBW5F,18,2006,344.0,44.0,296771.0,gasoline,241075635
2713,WESTERN SANTIAGO,Bulk carrier,FLPTR,18,2009,336.0,39.0,233021.0,gasoline,733722507
2714,PORT OSAKA,Bulk carrier,7W4P4,18,2010,333.0,49.0,353589.0,diesel,696431791
2715,STREAM BALTIC,Chemical tanker,94ZP5,20,2011,119.0,18.0,21102.0,diesel,583425796
2716,STREAM PACIFIC,Chemical tanker,T99YG,19,2015,130.0,19.0,34837.0,gasoline,224141735
2717,ADMIRAL SCHMIDT,Bulk carrier,8O42S,26,2019,351.0,32.0,334834.0,electric,466987959
2718,VITUS BERING,Bulk carrier,JGM8I,21,2014,347.0,48.0,391463.0,electric,202169553
2719,BULK PENINSULA,Bulk carrier,ZA1P9,26,2015,363.0,46.0,372559.0,diesel/electric,398869275
2720,BRIGHT FALCON,Bulk carrier,XTGZR,25,2005,340.0,34.0,205348.0,lng,549102989
2721,SE NICKY,Bulk carrier,8A06T,25,2004,361.0,40.0,244885.0,lng,254444712
2722,STAVANGER POSEIDON,Oil tanker,JXSCL,18,2016,227.0,33.0,67429.0,gasoline,288556915
2723,CMA CGM CHAMPS ELYSEES,Container ship,HYKKK,22,2017,216.0,37.0,266911.0,gasoline,202633823
2724,CMA CGM JACQUES SAADE,Container ship,WLP6E,24,1999,204.0,49.0,140844.0,gasoline,676564194
2725,CMA CGM PALAIS ROYAL,Container ship,WZIVR,23,2016,276.0,38.0,189886.0,diesel/electric,419586932
2726,MSC MINA,Container ship,7SID4,23,2014,297.0,44.0,261981.0,diesel/electric,207312796
2727,MSC ISABELLA,Container ship,S1MUU,23,2003,225.0,38.0,98422.0,lng,785720526
2728,MSC ARINA,Container ship,D42U8,18,2003,343.0,35.0,191557.0,diesel,289917291
2729,MSC NELA,Container ship,JHWAP,20,2006,199.0,50.0,264036.0,gasoline,536712263
2730,MSC SIXIN,Container ship,QPA9R,18,2012,349.0,47.0,222254.0,electric,496817459
2731,MSC GULSUN,Container ship,Q24FZ,24,2009,269.0,33.0,176703.0,gasoline,571670872
2732,MSC SAMAR,Container ship,V3UH1,26,2013,329.0,37.0,209857.0,electric,607298567
2733,MSC LENI,Container ship,YCAV8,19,1999,353.0,46.0,139211.0,diesel,449649615
2734,MSC MIA,Container ship,FESDX,22,2007,268.0,37.0,236637.0,diesel/electric,422546816
2735,MSC FEBE,Container ship,7S8GH,18,2010,315.0,40.0,104784.0,diesel,414816733
2736,MSC AMBRA,Container ship,XK9RW,26,2012,266.0,35.0,276828.0,electric,484487693
2737,CAPTAIN HADDOCK,Bulk carrier,FH1U7,23,2004,342.0,35.0,364839.0,gasoline,540533233
2738,JULIUS OLDENDORFF,Bulk carrier,WHLP4,26,2006,320.0,40.0,312802.0,gasoline,594470227
2739,JAN OLDENDORFF,Bulk carrier,6G0JP,24,2017,325.0,44.0,319913.0,electric,657029973
2740,JOHN OLDENDORFF,Bulk carrier,O6QFP,22,2019,321.0,46.0,266976.0,diesel,463869302
2741,ALEXANDRA KPN,Bulk carrier,JDMTR,18,2019,336.0,36.0,291310.0,diesel,527724913
2742,MARAN SPLENDOUR,Bulk carrier,GMR6G,22,2006,360.0,39.0,350141.0,lng,697439635
2743,CMA CGM ARGENTINA,Container ship,T0TOA,24,1998,210.0,36.0,219437.0,diesel,764977178
2744,CMA CGM MEXICO,Container ship,NAZUR,25,2008,307.0,39.0,102615.0,lng,781255622
2745,CMA CGM PANAMA,Container ship,QDAR4,26,2011,297.0,44.0,118756.0,diesel/electric,621490587
2746,CMA CGM CHILE,Container ship,ZIJGF,24,2000,266.0,32.0,163936.0,diesel,560472893
2747,CHASSELAS,Bulk carrier,16Y3O,23,2010,333.0,40.0,363705.0,electric,414824641
2748,KAVOKAMILI,Bulk carrier,4PWNE,24,2013,359.0,38.0,221547.0,lng,438824888
2749,DARYA RAMA,Bulk carrier,N1740,19,2015,346.0,41.0,204299.0,diesel/electric,408764060
2750,VIVIT THUBAN,Gas carrier,SRUH3,21,2007,205.0,28.0,50274.0,diesel/electric,470459944
2751,VIVIT ALTAIS,Gas carrier,2SH4N,22,2010,198.0,36.0,54372.0,diesel,782167125
2752,UNITED SAPPHIRE,Bulk carrier,D10T0,20,2012,352.0,32.0,338766.0,lng,445243532
2753,NAMURA QUEEN,Bulk carrier,VHORE,25,2009,352.0,36.0,201205.0,electric,599578637
2754,MONTE SERANTES,Oil tanker,KHMSF,20,2009,205.0,35.0,70677.0,lng,539536677
2755,MARLIN SHIKOKU,Oil tanker,X5J5V,26,2019,214.0,34.0,55123.0,diesel,406569070
2756,MILIN KAMAK,Bulk carrier,L0UD7,26,2014,365.0,39.0,224037.0,lng,731469965
2757,OKOLCHITSA,Bulk carrier,JUGSU,26,2017,333.0,37.0,348935.0,gasoline,287344085
2758,MAGNA GRAECIA,Bulk carrier,5I5CI,19,2017,332.0,33.0,265249.0,diesel/electric,437099601
2759,FLORA SCHULTE,Bulk carrier,COS0X,19,2019,361.0,37.0,361344.0,diesel,262915765
2760,FRIEDRICH SCHULTE,Bulk carrier,KI8K0,19,2004,359.0,45.0,332951.0,gasoline,768366458
2761,MSC JEWEL,Container ship,ZMD4S,18,2008,328.0,37.0,221237.0,gasoline,428354191
2762,MSC ALIYA,Container ship,2GNXB,20,2005,266.0,48.0,99859.0,electric,433043566
2763,SM NEW ORLEANS,Bulk carrier,W0GE8,20,2013,325.0,49.0,228605.0,electric,655899290
2764,SM ROBERTS BANK,Bulk carrier,XBDJI,20,2010,325.0,45.0,229527.0,gasoline,409954486
2765,SM HARMONY1,Bulk carrier,TQQ26,18,2004,365.0,36.0,393042.0,diesel,412518563
2766,GOLDEN CHAMPION,Bulk carrier,3UKSD,22,2019,340.0,32.0,294418.0,lng,542064932
2767,SEAFAITH,Oil tanker,DZ7FT,25,2006,229.0,34.0,95625.0,diesel,709687741
2768,SEAVELVET,Oil tanker,94TV8,26,2005,223.0,33.0,117667.0,lng,740448047
2769,YUAN HUA YANG,Oil tanker,1AF73,26,2011,205.0,36.0,80635.0,electric,566692602
2770,YUAN DONG HAI,Oil tanker,FS46I,25,2015,216.0,33.0,75772.0,electric,434746623
2771,KASTOR,Bulk carrier,CVDGB,25,2006,332.0,38.0,325014.0,electric,280494010
2772,VERNADSKY PROSPECT,Oil tanker,Y48JD,18,2014,207.0,32.0,81997.0,diesel,396649632
2773,SAMUEL PROSPECT,Oil tanker,8ULVP,19,2012,226.0,31.0,84876.0,diesel,421389709
2774,SOCRATES GRAECIA,Bulk carrier,4LSZR,24,2019,332.0,33.0,380631.0,diesel/electric,444921748
2775,LARGO CALIFORNIA,Chemical tanker,QQMDQ,21,2005,101.0,19.0,33622.0,diesel,759974810
2776,JACOB OLDENDORFF,Bulk carrier,NGQ8I,22,2013,339.0,34.0,210932.0,electric,670403728
2777,GLOBAL ENERGY,LNG carrier,607YO,26,2007,262.0,38.0,33890.0,lng,766548152
2778,FRONT SAMARA,Oil tanker,2ZIG5,21,2016,223.0,37.0,69217.0,diesel,632815600
2779,CMA CGM KOUROU,Container ship,BKC01,21,2005,209.0,42.0,227845.0,gasoline,596287005
2780,DOUCE FRANCE,Container ship,266QS,25,2001,221.0,32.0,116191.0,diesel,577826120
2781,NISSOS RHENIA,Oil tanker,55SMQ,18,2007,225.0,31.0,69123.0,lng,286667796
2782,LA SEINE,Gas carrier,7W7MJ,22,2011,187.0,19.0,62489.0,diesel,486561411
2783,AMBERJACK LNG,Gas carrier,RN4NJ,25,2013,199.0,33.0,64553.0,diesel,291682049
2784,BONITO LNG,Gas carrier,R09UE,23,2001,212.0,20.0,51822.0,gasoline,452250744
2785,LEM GLADIOLUS,Bulk carrier,TZDDI,20,2016,354.0,46.0,316970.0,diesel,477204728
2786,YUAN LIAN WAN,Oil tanker,Z0J23,19,2017,220.0,32.0,120562.0,diesel,200722367
2787,HOUSTON HARMONY,Bulk carrier,M7VIO,20,2012,356.0,41.0,240974.0,electric,284363827
2788,YUAN HE WAN,Oil tanker,XOIRM,20,2008,211.0,36.0,78509.0,diesel,330050809
2789,LA LUNA,Bulk carrier,9TNOJ,19,2013,326.0,35.0,205353.0,lng,534448086
2790,LEMAN TRADER,Bulk carrier,FEX6O,18,2008,358.0,32.0,265407.0,electric,396071765
2791,AQUAVITA AIM,Bulk carrier,UQEOF,25,2008,347.0,36.0,273906.0,lng,514246878
2792,AQUAVITA AIR,Bulk carrier,1WY55,22,2017,320.0,37.0,385780.0,diesel,495951200
2793,TEXAS HARMONY,Bulk carrier,QVIZQ,24,2019,357.0,33.0,370612.0,electric,528285241
2794,PORT IMABARI,Bulk carrier,E3LXV,20,2010,334.0,45.0,279775.0,gasoline,535415954
2795,MEDI OSAKA,Bulk carrier,CL3MV,21,2010,350.0,40.0,219868.0,lng,734252251
2796,SE CARDI,Bulk carrier,ZXVFW,22,2016,332.0,40.0,213801.0,lng,319691230
2797,ZHONG YUAN HAI YUN JIN QU,General cargo ship,FYJ70,19,1998,315.0,47.0,125780.0,gasoline,615457558
2798,KOBAYASHI MARU,Bulk carrier,ECLQR,24,2006,353.0,32.0,246614.0,lng,774478853
2799,FRONT SPARTA,Oil tanker,8XHJZ,19,2011,239.0,31.0,116193.0,diesel,795418196
2800,CHEMICAL CONTENDER,Chemical tanker,O14X4,23,2009,118.0,16.0,28587.0,gasoline,555870839
2801,SEAGALAXY,Oil tanker,JB5Q2,20,2013,208.0,36.0,71883.0,diesel,735015164
2802,NIGHTSKY,Bulk carrier,WBFKX,18,2005,361.0,39.0,240683.0,diesel,753556070
2803,BBG TIESHAN,Bulk carrier,N601W,22,2019,327.0,48.0,337452.0,diesel/electric,407218588
2804,BBG GUIGANG,Bulk carrier,W9W6Q,23,2011,363.0,36.0,333369.0,electric,791116970
2805,YUAN KUN YANG,Oil tanker,PR6GJ,21,2015,240.0,31.0,96924.0,electric,431989085
2806,SEACON SHANGHAI,Bulk carrier,BXQ7U,21,2013,365.0,45.0,330080.0,diesel/electric,449881910
2807,SSI SPLENDID,Bulk carrier,BCXZE,24,2018,325.0,43.0,310229.0,electric,765139723
2808,SSI PRIVILEGE,Bulk carrier,V241B,18,2018,361.0,32.0,371390.0,gasoline,747132038
2809,YASA VENUS,Bulk carrier,LAWA2,20,2017,327.0,34.0,329787.0,diesel/electric,473724866
2810,YASA MARS,Bulk carrier,EJJWN,25,2014,365.0,46.0,367797.0,gasoline,791817732
2811,ALF POLLAK,Ro-ro ship,X5WSC,22,2011,107.0,21.0,8010.0,gasoline,392855386
2812,MARIA GRAZIA ONORATO,Ro-ro ship,FN7J4,24,2007,135.0,29.0,38080.0,diesel,633411914
2813,MAERSK HUACHO,Container ship,URYY8,21,2004,217.0,36.0,274206.0,lng,389828708
2814,MAERSK HOUSTON,Container ship,JPLV3,23,2010,307.0,44.0,274839.0,diesel/electric,616701851
2815,SEA EAGLE,Oil tanker,XURZU,25,2009,224.0,31.0,86118.0,diesel/electric,398553444
2816,MSXT CATHY,Bulk carrier,WK5P3,26,2009,364.0,37.0,324203.0,electric,233250678
2817,CLEAROCEAN MELODY,Chemical tanker,RK5SZ,26,2014,96.0,17.0,33487.0,diesel,301363577
2818,CLEAROCEAN MARVEL,Chemical tanker,UMS50,26,2005,93.0,17.0,12149.0,electric,605130155
2819,CLEAROCEAN MAGIC,Chemical tanker,A23DF,23,2006,105.0,17.0,29824.0,lng,620319854
2820,CLEAROCEAN MIRACLE,Chemical tanker,9BYKS,21,2003,95.0,19.0,16877.0,diesel,530950794
2821,POLA FILOFEIA,General cargo ship,052T3,23,2003,305.0,40.0,275634.0,diesel,213237817
